OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10697,LINOD,3,1997-10-08 00:00:00,1997-11-05 00:00:00.000,14.10.1997,1,45.52,  LINO-DELICATESES  ,Ave. 5 de Mayo Porlamar,i. de margarita,Nueva Esparta,4980,Venezuela
10698,ERNSH,4,1997-10-09 00:00:00.000,06-11-1997,17.10.1997,1,272.47,ERNST  HANDEL,Kirchgasse 6,Graz,,8010,Austria
10699,MORGK,3,1997-10-09 00:00:00.000,06.11.1997,13-10-1997,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10700,SAVEA,3,10/10/1997,11/07/1997,1997-10-16 00:00:00.000,1,65.1,  Save-a-lot Markets  ,187 Suffolk Ln.,Boise,ID,83720,USA
10701,HUNGO,6,1997-10-13 00:00:00.000,1997-10-27 00:00:00.000,15-10-1997,3,220.31,hungry  owl  all-night  grocers,8  Johnstown  Road,Cork,Co. Cork,,Ireland
10702,ALFKI,4,1997-10-13 00:00:00.000,11/24/1997,1997-10-21 00:00:00.000,1,23.94,  Alfred's Futterkiste  ,Obere Str. 57,Berlin,,12209,Germany
10703,FOLKO,6,14.10.1997,1997-11-11 00:00:00.000,1997-10-20 00:00:00.000,2,152.3,folk och fä hb,  Åkergatan 24  ,Bräcke,,S-844 67,Sweden
10704,QUEEN,6,1997/10/14,1997-11-11 00:00:00.000,1997-11-07 00:00:00.000,1,4.78,Queen  Cozinha,"ALAMEDA DOS CANÀRIOS, 891",Sao Paulo,SP,05487-020,Brazil
10705,HILAA,9,1997/10/15,1997-11-12 00:00:00.000,18.11.1997,2,3.52,HILARION-ABASTOS,  Carrera 22 con Ave. Carlos Soublette #8-35  ,san cristóbal,Táchira,5022,Venezuela
10706,OLDWO,8,1997-10-16 00:00:00.000,1997-11-13 00:00:00,1997-10-21 00:00:00.000,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10707,AROUT,4,1997-10-16 00:00:00.000,1997-10-30 00:00:00.000,1997-10-23 00:00:00.000,3,21.74,  AROUND THE HORN  ,  Brook Farm Stratford St. Mary  ,Colchester,Essex,CO7 6JX,UK
10708,THEBI,6,1997-10-17 00:00:00.000,1997/11/28,1997-11-05 00:00:00.000,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10709,GOURL,1,1997-10-17 00:00:00.000,14-11-1997,1997-11-20 00:00:00.000,3,210.8,Gourmet Lanchonetes,"AV.  BRASIL,  442",campinas,SP,04876-786,Brazil
10710,FRANS,1,1997-10-20 00:00:00.000,1997-11-17 00:00:00.000,1997/10/23,1,4.98,Franchi S.p.A.,  Via Monte Bianco 34  ,torino,,10100,Italy
10711,SAVEA,5,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00.000,2,52.41,Save-a-lot Markets,187 suffolk ln.,Boise,ID,83720,USA
10712,HUNGO,3,21.10.1997,18.11.1997,10/31/1997,1,89.93,hungry owl all-night grocers,  8 johnstown road  ,CORK,Co. Cork,,Ireland
10713,SAVEA,1,1997-10-22 00:00:00.000,19-11-1997,1997-10-24 00:00:00.000,1,167.05,Save-a-lot Markets,187 suffolk ln.,boise,ID,83720,USA
10714,SAVEA,5,1997-10-22 00:00:00.000,19-11-1997,1997-10-27 00:00:00,3,24.49,save-a-lot markets,  187 Suffolk Ln.  ,Boise,ID,83720,USA
10715,BONAP,3,1997-10-23 00:00:00.000,1997-11-06 00:00:00.000,29-10-1997,1,63.2,Bon app',"  12, rue des Bouchers  ",  MARSEILLE  ,,13008,France
10716,RANCH,4,24.10.1997,1997-11-21 00:00:00.000,1997-10-27 00:00:00.000,2,22.57,RANCHO GRANDE,Av. del Libertador 900,Buenos  Aires,,1010,Argentina
10717,FRANK,1,1997-10-24 00:00:00.000,1997/11/21,1997-10-29 00:00:00.000,2,59.25,  Frankenversand  ,  BERLINER PLATZ 43  ,München,,80805,Germany
10718,KOENE,1,27-10-1997,24-11-1997,1997/10/29,3,170.88,Königlich Essen,Maubelstr. 90,  Brandenburg  ,,14776,Germany
10719,LETSS,8,1997/10/27,1997-11-24 00:00:00.000,1997-11-05 00:00:00.000,2,51.44,  Let's Stop N Shop  ,87  Polk  St.  Suite  5,San  Francisco,CA,94117,USA
10720,QUEDE,8,1997-10-28 00:00:00,1997-11-11 00:00:00.000,1997-11-05 00:00:00.000,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio  de  Janeiro,RJ,02389-673,Brazil
10721,QUICK,5,29-10-1997,1997-11-26 00:00:00.000,1997-10-31 00:00:00.000,3,48.92,QUICK-Stop,  Taucherstraße 10  ,  Cunewalde  ,,01307,Germany
10722,SAVEA,8,29-10-1997,1997-12-10 00:00:00.000,1997-11-04 00:00:00.000,1,74.58,SAVE-A-LOT  MARKETS,  187 SUFFOLK LN.  ,  boise  ,ID,83720,USA
10723,WHITC,3,30.10.1997,1997-11-27 00:00:00,11/25/1997,1,21.72,white clover markets,1029  -  12th  Ave.  S.,Seattle,WA,98124,USA
10724,MEREP,8,1997-10-30 00:00:00.000,1997-12-11 00:00:00.000,05-11-1997,2,57.75,  Mère Paillarde  ,43  rue  St.  Laurent,MONTRÉAL,Québec,H1J 1C3,Canada
10725,FAMIA,4,1997-10-31 00:00:00.000,11/28/1997,1997-11-05 00:00:00,3,10.83,Familia Arquibaldo,"rua  orós,  92",Sao Paulo,SP,05442-030,Brazil
10726,EASTC,4,1997-11-03 00:00:00.000,17-11-1997,1997-12-05 00:00:00.000,1,16.56,Eastern  Connection,35 King George,LONDON,,WX3 6FW,UK
10727,REGGC,2,03-11-1997,1997-12-01 00:00:00.000,1997-12-05 00:00:00,1,89.9,Reggiani Caseifici,Strada Provinciale 124,  Reggio Emilia  ,,42100,Italy
10728,QUEEN,4,1997-11-04 00:00:00.000,1997-12-02 00:00:00,1997-11-11 00:00:00.000,2,3239.0,Queen  Cozinha,"Alameda  dos  Canàrios,  891",  Sao Paulo  ,SP,05487-020,Brazil
10729,LINOD,8,1997-11-04 00:00:00.000,1997-12-16 00:00:00.000,1997-11-14 00:00:00.000,3,-141.06,lino-delicateses,ave.  5  de  mayo  porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,BONAP,5,1997-11-05 00:00:00.000,03.12.1997,1997-11-14 00:00:00.000,1,20.12,BON APP',"12, RUE DES BOUCHERS",MARSEILLE,,13008,France
10731,CHOPS,7,1997-11-06 00:00:00,1997-12-04 00:00:00.000,1997/11/14,1,96.65,Chop-suey Chinese,HAUPTSTR. 31,Bern,,3012,Switzerland
10732,BONAP,3,06-11-1997,1997-12-04 00:00:00.000,1997-11-07 00:00:00.000,1,16.97,Bon  app',"12,  rue  des  Bouchers",  marseille  ,,13008,France
10733,BERGS,1,07.11.1997,1997-12-05 00:00:00.000,1997-11-10 00:00:00.000,3,110.11,Berglunds snabbköp,  berguvsvägen  8  ,  Luleå  ,,S-958 22,Sweden
10734,GOURL,2,11/07/1997,05.12.1997,1997-11-12 00:00:00.000,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10735,LETSS,6,1997-11-10 00:00:00.000,1997-12-08 00:00:00.000,1997-11-21 00:00:00.000,2,45.97,LET'S  STOP  N  SHOP,87 POLK ST. SUITE 5,  san francisco  ,CA,94117,USA
10736,HUNGO,9,1997-11-11 00:00:00.000,12/09/1997,1997-11-21 00:00:00.000,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10737,VINET,2,1997-11-11 00:00:00.000,1997/12/09,1997-11-18 00:00:00.000,2,7.79,Vins et alcools Chevalier,59 rue de l'abbaye,REIMS,,51100,France
10738,SPECD,2,1997-11-12 00:00:00.000,1997-12-10 00:00:00.000,1997-11-18 00:00:00.000,1,2.91,Spécialités du monde,"25,  rue  Lauriston",paris,,75016,France
10739,VINET,3,1997-11-12 00:00:00,1997-12-10 00:00:00.000,nan,3,11.08,Vins et alcools Chevalier,59 RUE DE L'ABBAYE,  Reims  ,,51100,France
10740,WHITC,4,13-11-1997,11.12.1997,1997-11-25 00:00:00.000,2,81.88,White Clover Markets,1029 - 12th Ave. S.,  SEATTLE  ,WA,98124,USA
10741,AROUT,4,11/14/1997,28.11.1997,1997-11-18 00:00:00.000,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10742,BOTTM,3,11/14/1997,12.12.1997,1997-11-18 00:00:00.000,3,243.73,Bottom-Dollar Markets,23  Tsawassen  Blvd.,Tsawassen,BC,T2F 8M4,Canada
10743,AROUT,1,1997-11-17 00:00:00.000,15.12.1997,1997-11-21 00:00:00,2,23.72,AROUND THE HORN,  Brook Farm Stratford St. Mary  ,colchester,Essex,CO7 6JX,UK
10744,VAFFE,6,1997-11-17 00:00:00.000,1997-12-15 00:00:00,1997-11-24 00:00:00.000,1,1916.0,  VAFFELJERNET  ,Smagsloget 45,Århus,,8200,Denmark
10745,QUICK,9,1997-11-18 00:00:00.000,1997/12/16,1997-11-27 00:00:00.000,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10746,CHOPS,1,1997-11-19 00:00:00,12/17/1997,11/21/1997,3,31.43,Chop-suey Chinese,HAUPTSTR. 31,  Bern  ,,3012,Switzerland
10747,PICCO,6,11/19/1997,1997/12/17,26-11-1997,1,117.33,  Piccolo und mehr  ,Geislweg 14,Salzburg,,5020,Austria
10748,SAVEA,3,20.11.1997,1997-12-18 00:00:00.000,1997-11-28 00:00:00.000,1,232.55,Save-a-lot Markets,  187 suffolk ln.  ,Boise,ID,83720,USA
10749,ISLAT,4,1997-11-20 00:00:00.000,1997-12-18 00:00:00.000,12/19/1997,2,61.53,  Island Trading  ,Garden House Crowther Way,  cowes  ,Isle of Wight,PO31 7PJ,UK
10750,WARTH,9,1997-11-21 00:00:00,1997-12-19 00:00:00.000,11/24/1997,1,79.3,Wartian Herkku,TORIKATU 38,Oulu,,90110,Finland
10751,RICSU,3,1997-11-24 00:00:00.000,1997/12/22,1997-12-03 00:00:00.000,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10752,NORTS,2,1997-11-24 00:00:00.000,22-12-1997,11/28/1997,3,1.39,NORTH/SOUTH,SOUTH HOUSE 300 QUEENSBRIDGE,London,,SW7 1RZ,UK
10753,FRANS,3,1997-11-25 00:00:00.000,1997-12-23 00:00:00.000,1997/11/27,1,7.7,Franchi  S.p.A.,via monte bianco 34,Torino,,10100,Italy
10754,MAGAA,6,11/25/1997,1997/12/23,11/27/1997,3,2.38,MAGAZZINI ALIMENTARI RIUNITI,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10755,BONAP,4,1997-11-26 00:00:00.000,1997-12-24 00:00:00.000,28-11-1997,2,16.71,Bon app',"  12, rue des Bouchers  ",  Marseille  ,,13008,France
10756,SPLIR,8,1997-11-27 00:00:00,1997-12-25 00:00:00,12/02/1997,2,73.21,Split Rail Beer & Ale,P.O. Box 555,lander,WY,82520,USA
10757,SAVEA,6,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,15.12.1997,1,8.19,SAVE-A-LOT  MARKETS,187  Suffolk  Ln.,BOISE,ID,83720,USA
10758,RICSU,3,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,04-12-1997,3,138.17,  Richter Supermarkt  ,Starenweg 5,Genève,,1204,Switzerland
10759,ANATR,3,28.11.1997,1997-12-26 00:00:00.000,12-12-1997,3,11.99,  Ana Trujillo Emparedados y helados  ,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10760,MAISD,4,01.12.1997,1997-12-29 00:00:00,10-12-1997,1,155.64,Maison Dewey,  rue joseph-bens 532  ,bruxelles,,B-1180,Belgium
10761,RATTC,5,1997-12-02 00:00:00.000,1997-12-30 00:00:00,1997-12-08 00:00:00.000,2,18.66,rattlesnake  canyon  grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10762,FOLKO,3,02.12.1997,1997-12-30 00:00:00,09-12-1997,1,328.74,  Folk och fä HB  ,ÅKERGATAN 24,BRÄCKE,,S-844 67,Sweden
10763,FOLIG,3,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10764,ERNSH,6,1997/12/03,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,145.45,Ernst Handel,kirchgasse 6,GRAZ,,8010,Austria
10765,QUICK,3,1997-12-04 00:00:00.000,1998-01-01 00:00:00.000,1997/12/09,3,42.74,QUICK-Stop,Taucherstraße  10,CUNEWALDE,,01307,Germany
10766,OTTIK,4,1997-12-05 00:00:00.000,1998-01-02 00:00:00,nan,1,157.55,OTTILIES KÄSELADEN,Mehrheimerstr. 369,KÖLN,,50739,Germany
10767,SUPRD,4,1997-12-05 00:00:00.000,1998/01/02,1997-12-15 00:00:00.000,3,1.59,Suprêmes délices,"  Boulevard Tirou, 255  ",Charleroi,,B-6000,Belgium
10768,AROUT,3,1997-12-08 00:00:00,01/05/1998,1997-12-15 00:00:00.000,2,146.32,  Around the Horn  ,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10769,VAFFE,3,1997-12-08 00:00:00,1998/01/05,1997-12-12 00:00:00.000,1,65.06,VAFFELJERNET,Smagsloget 45,Århus,,8200,Denmark
10770,HANAR,8,09-12-1997,06-01-1998,1997-12-17 00:00:00.000,3,5.32,  Hanari Carnes  ,"RUA DO PAÇO, 67",rio  de  janeiro,RJ,05454-876,Brazil
10771,ERNSH,9,10.12.1997,1998-01-07 00:00:00.000,1998-01-02 00:00:00.000,2,11.19,Ernst Handel,Kirchgasse 6,GRAZ,,8010,Austria
10772,LEHMS,3,1997-12-10 00:00:00.000,1998/01/07,1997-12-19 00:00:00,2,91.28,Lehmanns  Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10773,ERNSH,1,1997-12-11 00:00:00,1998-01-08 00:00:00.000,12/16/1997,3,96.43,Ernst Handel,Kirchgasse 6,graz,,8010,Austria
10774,FOLKO,4,11-12-1997,1997-12-25 00:00:00.000,12.12.1997,1,48.2,Folk och fä HB,  åkergatan 24  ,Bräcke,,S-844 67,Sweden
10775,THECR,7,1997-12-12 00:00:00.000,09.01.1998,1997-12-26 00:00:00.000,1,20.25,THE CRACKER BOX,55 Grizzly Peak Rd.,  Butte  ,MT,59801,USA
10776,ERNSH,1,12/15/1997,1998-01-12 00:00:00.000,18.12.1997,3,351.53,Ernst Handel,  KIRCHGASSE 6  ,Graz,,8010,Austria
10777,GOURL,7,1997-12-15 00:00:00.000,1997-12-29 00:00:00.000,21-01-1998,2,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10778,BERGS,3,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1997-12-24 00:00:00.000,1,6.79,BERGLUNDS SNABBKÖP,Berguvsvägen    8,Luleå,,S-958 22,Sweden
10779,MORGK,3,16.12.1997,13-01-1998,14.01.1998,2,58.13,Morgenstern  Gesundkost,Heerstr. 22,LEIPZIG,,04179,Germany
10780,LILAS,2,1997/12/16,1997-12-30 00:00:00.000,1997-12-25 00:00:00.000,1,42.13,lila-supermercado,  Carrera 52 con Ave. Bolívar #65-98 Llano Largo  ,  Barquisimeto  ,Lara,3508,Venezuela
10781,WARTH,2,1997-12-17 00:00:00.000,1998/01/14,19.12.1997,3,73.16,wartian  herkku,TORIKATU 38,Oulu,,90110,Finland
10782,CACTU,9,17-12-1997,14-01-1998,12/22/1997,3,1.1,Cactus Comidas para llevar,Cerrito  333,buenos aires,,1010,Argentina
10783,HANAR,4,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,19-12-1997,2,124.98,  hanari carnes  ,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10784,MAGAA,4,1997-12-18 00:00:00,15.01.1998,1997/12/22,3,70.09,magazzini alimentari riuniti,  Via Ludovico il Moro 22  ,Bergamo,,24100,Italy
10785,GROSR,1,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,nan,3,55.87,  grosella-restaurante  ,5ª Ave. Los Palos Grandes,CARACAS,DF,1081,Venezuela
10786,QUEEN,8,12/19/1997,1998-01-16 00:00:00.000,1997/12/23,1,110.87,Queen Cozinha,"  Alameda dos Canàrios, 891  ",Sao  Paulo,SP,05487-020,Brazil
10787,LAMAI,2,1997-12-19 00:00:00.000,01/02/1998,26-12-1997,1,249.93,La maison d'Asie,1  rue  alsace-lorraine,toulouse,,31000,France
10788,QUICK,1,22.12.1997,1998/01/19,1998/01/19,2,42.7,QUICK-Stop,TAUCHERSTRASSE 10,  Cunewalde  ,,01307,Germany
10789,FOLIG,1,1997-12-22 00:00:00.000,19.01.1998,31.12.1997,2,100.6,Folies gourmandes,"  184, chaussée de Tournai  ",Lille,,59000,France
10790,GOURL,6,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-26 00:00:00.000,1,28.23,GOURMET  LANCHONETES,"AV.  BRASIL,  442",Campinas,SP,04876-786,Brazil
10791,FRANK,6,1997-12-23 00:00:00,1998/01/20,01/01/1998,2,16.85,  Frankenversand  ,Berliner  Platz  43,München,,80805,Germany
10792,WOLZA,1,1997-12-23 00:00:00.000,1998-01-20 00:00:00,1997-12-31 00:00:00,3,23.79,Wolski Zajazd,  ul. Filtrowa 68  ,  Warszawa  ,,01-012,Poland
10793,AROUT,3,1997-12-24 00:00:00.000,21.01.1998,1998-01-08 00:00:00.000,3,4.52,around the horn,brook farm stratford st. mary,  Colchester  ,Essex,CO7 6JX,UK
10794,QUEDE,6,24-12-1997,1998/01/21,02-01-1998,1,21.49,Que  Delícia,"rua  da  panificadora,  12",RIO  DE  JANEIRO,RJ,02389-673,Brazil
10795,ERNSH,8,1997-12-24 00:00:00.000,21-01-1998,20-01-1998,2,126.66,  Ernst Handel  ,Kirchgasse  6,Graz,,8010,Austria
10796,HILAA,3,25-12-1997,1998-01-22 00:00:00.000,01/14/1998,1,26.52,HILARION-ABASTOS,Carrera  22  con  Ave.  Carlos  Soublette  #8-35,  San Cristóbal  ,Táchira,5022,Venezuela
10797,DRACD,7,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-05 00:00:00,2,33.35,Drachenblut Delikatessen,walserweg 21,Aachen,,52066,Germany
10798,ISLAT,2,1997-12-26 00:00:00,1998/01/23,05-01-1998,1,2.33,Island  Trading,Garden  House  Crowther  Way,COWES,Isle of Wight,PO31 7PJ,UK
10799,KOENE,9,1997-12-26 00:00:00.000,1998-02-06 00:00:00,1998-01-05 00:00:00.000,3,30.76,KÖNIGLICH  ESSEN,  Maubelstr. 90  ,Brandenburg,,14776,Germany
10800,SEVES,1,1997-12-26 00:00:00.000,01/23/1998,1998-01-05 00:00:00.000,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10801,BOLID,4,12/29/1997,26.01.1998,1997-12-31 00:00:00.000,2,97.09,bólido comidas preparadas,"C/ ARAQUIL, 67",madrid,,28023,Spain
10802,SIMOB,4,1997-12-29 00:00:00.000,01/26/1998,1998-01-02 00:00:00.000,2,257.26,  SIMONS BISTRO  ,Vinbæltet  34,  Kobenhavn  ,,1734,Denmark
10803,WELLI,99,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-06 00:00:00.000,1,55.23,wellington importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10804,SEVES,6,1997-12-30 00:00:00.000,1998-01-27 00:00:00,1998-01-07 00:00:00.000,2,27.33,Seven  Seas  Imports,90 Wadhurst Rd.,  London  ,,OX15 4NB,UK
10805,THEBI,2,1997-12-30 00:00:00,1998-01-27 00:00:00,1998-01-09 00:00:00.000,3,237.34,THE BIG CHEESE,89 Jefferson Way Suite 2,  Portland  ,OR,97201,USA
10806,VICTE,3,1997-12-31 00:00:00.000,28-01-1998,1998-01-05 00:00:00.000,2,22.11,Victuailles en stock,"  2, rue du Commerce  ",lyon,,69004,France
10807,FRANS,4,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,30-01-1998,1,1.36,Franchi  S.p.A.,via monte bianco 34,Torino,,10100,Italy
10808,OLDWO,2,1998/01/01,1998-01-29 00:00:00.000,1998/01/09,3,45.53,Old World Delicatessen,2743 bering st.,anchorage,AK,99508,USA
10809,WELLI,7,01-01-1998,1998/01/29,1998-01-07 00:00:00,1,4.87,WELLINGTON IMPORTADORA,"RUA DO MERCADO, 12",Resende,SP,08737-363,Brazil
10810,LAUGB,2,01-01-1998,01/29/1998,07.01.1998,3,4.33,Laughing Bacchus Wine Cellars,  2319 Elm St.  ,Vancouver,BC,V3F 2K1,Canada
10811,LINOD,8,1998-01-02 00:00:00,1998-01-30 00:00:00.000,1998-01-08 00:00:00.000,1,31.22,LINO-Delicateses,ave. 5 de mayo porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,5,01/02/1998,30.01.1998,1998-01-12 00:00:00,1,59.78,  reggiani caseifici  ,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10813,RICAR,1,1998-01-05 00:00:00.000,1998/02/02,09.01.1998,1,47.38,  ricardo adocicados  ,"AV.  COPACABANA,  267",  RIO DE JANEIRO  ,RJ,02389-890,Brazil
10814,VICTE,3,05.01.1998,1998-02-02 00:00:00.000,1998-01-14 00:00:00.000,3,130.94,Victuailles en stock,"2, RUE DU COMMERCE",LYON,,69004,France
10815,SAVEA,2,01/05/1998,1998-02-02 00:00:00.000,1998/01/14,3,14.62,Save-a-lot Markets,187  Suffolk  Ln.,Boise,ID,83720,USA
10816,GREAL,4,1998-01-06 00:00:00.000,03.02.1998,1998-02-04 00:00:00.000,2,719.78,Great Lakes Food Market,2732 baker blvd.,EUGENE,OR,97403,USA
10817,KOENE,3,1998/01/06,1998-01-20 00:00:00.000,01/13/1998,2,306.07,Königlich  Essen,Maubelstr. 90,brandenburg,,14776,Germany
10818,MAGAA,7,07-01-1998,1998-02-04 00:00:00.000,1998/01/12,3,65.48,  Magazzini Alimentari Riuniti  ,Via  Ludovico  il  Moro  22,Bergamo,,24100,Italy
10819,CACTU,2,07.01.1998,1998-02-04 00:00:00.000,01/16/1998,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10820,RATTC,3,1998-01-07 00:00:00.000,02/04/1998,01/13/1998,2,37.52,Rattlesnake  Canyon  Grocery,2817  Milton  Dr.,albuquerque,NM,87110,USA
10821,SPLIR,1,1998-01-08 00:00:00.000,1998/02/05,1998-01-15 00:00:00.000,1,36.68,split rail beer & ale,P.O. Box 555,LANDER,WY,82520,USA
10822,TRAIH,6,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-16 00:00:00.000,3,7.0,Trail's  Head  Gourmet  Provisioners,722  DaVinci  Blvd.,Kirkland,WA,98034,USA
10823,LILAS,5,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998/01/13,2,163.97,LILA-Supermercado,carrera  52  con  ave.  bolívar  #65-98  llano  largo,Barquisimeto,Lara,3508,Venezuela
10824,FOLKO,8,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,01/30/1998,1,1.23,Folk  och  fä  HB,ÅKERGATAN  24,  Bräcke  ,,S-844 67,Sweden
10825,DRACD,1,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-14 00:00:00.000,1,79.25,drachenblut  delikatessen,Walserweg 21,Aachen,,52066,Germany
10826,BLONP,6,12-01-1998,1998-02-09 00:00:00.000,1998-02-06 00:00:00.000,1,7.09,BLONDEL PÈRE ET FILS,"24, place Kléber",Strasbourg,,67000,France
10827,BONAP,1,12-01-1998,1998-01-26 00:00:00,nan,2,63.54,BON APP',"12,  rue  des  Bouchers",Marseille,,13008,France
10828,RANCH,9,1998-01-13 00:00:00,27-01-1998,1998-02-04 00:00:00.000,1,90.85,  Rancho grande  ,AV. DEL LIBERTADOR 900,  Buenos Aires  ,,1010,Argentina
10829,ISLAT,9,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,1,154.72,  Island Trading  ,GARDEN HOUSE CROWTHER WAY,Cowes,Isle of Wight,PO31 7PJ,UK
10830,TRADH,4,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,2,81.83,tradiçao hipermercados,"Av. Inês de Castro, 414",  Sao Paulo  ,SP,05634-030,Brazil
10831,SANTG,3,14.01.1998,1998-02-11 00:00:00,01/23/1998,2,72.19,  Santé Gourmet  ,ERLING SKAKKES GATE 78,Stavern,,4110,Norway
10832,LAMAI,2,1998-01-14 00:00:00.000,1998-02-11 00:00:00,1998-01-19 00:00:00.000,2,43.26,LA MAISON D'ASIE,  1 rue Alsace-Lorraine  ,TOULOUSE,,31000,France
10833,OTTIK,6,1998-01-15 00:00:00.000,12-02-1998,1998-01-23 00:00:00,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,köln,,50739,Germany
10834,TRADH,1,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-19 00:00:00.000,3,29.78,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao  Paulo,SP,05634-030,Brazil
10835,ALFKI,1,1998-01-15 00:00:00.000,1998/02/12,01/21/1998,3,69.53,Alfred's Futterkiste,obere str. 57,Berlin,,12209,Germany
10836,ERNSH,7,1998-01-16 00:00:00.000,13.02.1998,21-01-1998,1,411.88,ERNST HANDEL,KIRCHGASSE 6,graz,,8010,Austria
10837,BERGS,9,1998-01-16 00:00:00.000,02/13/1998,1998-01-23 00:00:00.000,3,13.32,Berglunds  snabbköp,  Berguvsvägen  8  ,Luleå,,S-958 22,Sweden
10838,LINOD,3,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,3,59.28,  LINO-Delicateses  ,  ave. 5 de mayo porlamar  ,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,TRADH,3,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-22 00:00:00.000,3,35.43,tradiçao  hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10840,LINOD,4,1998-01-19 00:00:00.000,1998-03-02 00:00:00.000,16.02.1998,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,1998-01-20 00:00:00.000,17.02.1998,1998-01-29 00:00:00.000,2,424.3,  Suprêmes délices  ,"Boulevard Tirou, 255",  Charleroi  ,,B-6000,Belgium
10842,TORTU,1,20.01.1998,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,3,54.42,Tortuga Restaurante,  Avda. Azteca 123  ,méxico  d.f.,,05033,Mexico
10843,VICTE,4,21.01.1998,1998-02-18 00:00:00.000,nan,2,9.26,  victuailles en stock  ,"  2, rue du Commerce  ",  Lyon  ,,69004,France
10844,PICCO,8,1998-01-21 00:00:00.000,18-02-1998,01/26/1998,2,25.22,Piccolo und mehr,GEISLWEG  14,Salzburg,,5020,Austria
10845,QUICK,8,21.01.1998,04.02.1998,01/30/1998,1,212.98,QUICK-Stop,Taucherstraße  10,cunewalde,,01307,Germany
10846,SUPRD,2,01/22/1998,1998-03-05 00:00:00.000,1998-01-23 00:00:00.000,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
